arg-id,comment-id,argument,source,sentiment,genre
A185001345000001979_2,185001345000001979,生成AIはディープフェイクやフェイクニュースを簡単に作成できる技術であり、特に女性スポーツ選手や小学生女児の写真が性的画像として出力される事例がある。音声生成AIによる成りすまし詐欺も増加しており、クリエイターや一般市民の権利が脅かされている。,personal,negative,issues
A185001345000001979_3,185001345000001979,著作権や肖像権は重要な人権であり、学習を拒む国民の声は尊重されるべきである。生成AIの開発・学習段階と生成・出力段階で法的解釈を分けることは無意味であり、文化庁はベルヌ条約に違反している現状を改善する必要がある。,personal,neutral,issues
A185001345000001979_4,185001345000001979,生成AIの一般常用化には著作権侵害やフェイク動画の氾濫などのデメリットが多く、使用規制やリコールが必要である。文化庁は生成AIの開発・活用を進めるのであれば、承諾された著作物のみを使用するべきであり、利用者には匿名ではなく身元確認を求めるべきである。,personal,negative,issues
A185001345000001980_0,185001345000001980,AIによる作品の模倣は創作の意義を失わせるため、生成AIには反対である,personal,negative,issues
A185001345000001981_0,185001345000001981,生成AIによる無許可の作品使用は盗作であり、規制が必要,personal,negative,issues
A185001345000001981_1,185001345000001981,生成AIがアートの名の下に文化や技術を毀損する危険性がある,personal,negative,issues
A185001345000001981_2,185001345000001981,日本はマンガアニメ制作現場を軽視しているため、法整備が求められる,personal,negative,issues
A185001345000001982_0,185001345000001982,AIが生成した画像と現実の画像の区別が難しくなる可能性がある,personal,neutral,current_status
A185001345000001982_1,185001345000001982,特に子供がAI生成のイラストを誤解し、間違った知識を得るリスクが高まる,personal,negative,issues
A185001345000001983_0,185001345000001983,生成AIと著作権の問題を考える前に、基本的人権、民主主義、自由な社会の原理を理解する必要がある。民主主義は「私の顔と私の声は私のもの」という人格同一性の原理に基づいているが、生成AIによるディープフェイクはこの原理を脅かし、個人の権利を侵害する可能性がある。個人に権利と責任を帰することは民主主義の大前提であり、生成AIの放置は法と秩序の存続に関わる問題である。,personal,negative,issues
A185001345000001983_1,185001345000001983,AIの生成物に違法性があった場合、AIが責任を取るべきかという疑問がある。AIの学習は人間の学習とは異なり、単なる機械の計算に過ぎないため、AIに権利と責任を与えるのではなく、それを利用する人間が権利と責任を負うべきである。生成AIの利用に際しては、無認可学習の禁止と学習内容の開示が必要であり、AIに学習させた人間とAIが生成した人間が権利を持ち責任を負うべきである。,personal,neutral,strategy
A185001345000001984_0,185001345000001984,AIを活用した創作において、クリエイターとAI利用者双方にとって有益な法整備が必要,personal,positive,strategy
A185001345000001984_1,185001345000001984,SNSでの感情的発言や無益な争いを避け、クリエイターが創作に集中できる環境を整えるべき,personal,positive,strategy
A185001345000001984_2,185001345000001984,AIの学習に用いるデータは著作者の許諾を得るべき,personal,positive,issues
A185001345000001984_3,185001345000001984,AIで生成された画像等は、その生成元を明記する必要がある,personal,positive,issues
A185001345000001984_4,185001345000001984,特定のクリエイターの絵柄を模倣し商用利用する場合は、クリエイターの許諾を得るべき,personal,positive,issues
A185001345000001984_5,185001345000001984,公序良俗を乱す画像生成を行わないことが重要,personal,positive,issues
A185001345000001984_6,185001345000001984,悪意を持ってAIを活用する者に対しては、生成物の公開差し止めや損害賠償請求が可能であるべき,personal,positive,strategy
A185001345000001984_7,185001345000001984,AIと著作権の関係については、時代や技術の変化に応じて議論や法整備を進める必要がある,personal,neutral,current_status
A185001345000001985_0,185001345000001985,AIの影響で現在働いている人の収入や仕事が減ることに不安を感じる,personal,negative,issues
A185001345000001985_1,185001345000001985,AIの参入によってイラストの価値が下がる可能性がある,personal,negative,issues
A185001345000001985_2,185001345000001985,イラストレーターを雇わずにAIで済ませることが起こるかもしれない,personal,negative,issues
A185001345000001986_0,185001345000001986,生成AIは便利なツールであるが、手描きやデジタルイラストとの違いが見分けられないことや、作家の作品が無断で学習に使われる懸念がある。,personal,negative,issues
A185001345000001986_1,185001345000001986,生成AIは創作の手助けをするツールとしての規定を設け、正しい使い方を理解している人のみが使用できるルールや免許制を導入すべきである。,personal,positive,strategy
A185001345000001987_0,185001345000001987,AIで作られたものと人の手で作られたものの区別がつくようなゾーニングが必要,personal,positive,strategy
A185001345000001988_0,185001345000001988,AIによってデザイナーの仕事が奪われる仕組みを作らないでほしい,personal,negative,issues
A185001345000001989_0,185001345000001989,AIによる制作物の模倣が嫌であり、特にそれを使ってお金儲けをされることが不快である,personal,negative,issues
A185001345000001989_1,185001345000001989,制作物の作者に本来支払われるべきお金が入らないことが嫌である,personal,negative,issues
A185001345000001989_2,185001345000001989,声優の声を集めて金儲けをする行為が不快である,personal,negative,issues
A185001345000001989_3,185001345000001989,この不快感が偉いおじさんたちに届かないことが嫌である,personal,negative,issues
A185001345000001990_0,185001345000001990,他人の著作物による学習で似た作風の画像を生成することは著作権侵害の可能性が高く、生成AIは規制すべきである。,personal,negative,issues
A185001345000001990_1,185001345000001990,非享受目的での生成は現実的でない仮定であり、生成AIは著作権の剽窃や模倣を助長する可能性があるため、文化庁は規制を検討すべきである。,personal,negative,issues
A185001345000001991_0,185001345000001991,AIの学習元に著作権者の許可なく絵や写真、映像が利用されることに危機感を抱いている,personal,negative,issues
A185001345000001991_1,185001345000001991,著作権者の許可なくAIに使用されることは、日本の漫画やアニメ文化の枯渇に繋がるため避けるべき,personal,negative,issues
A185001345000001992_0,185001345000001992,生成AIの発達は危機的なものではないが、他者の作品を無断使用するAIの存在は問題である,personal,neutral,current_status
A185001345000001992_1,185001345000001992,生成AIが個人の楽しみを超えて発表された場合、元の作品の作者の名声や利益を奪う可能性がある,personal,negative,issues
A185001345000001992_2,185001345000001992,絵を仕事とする人にとって、生成AIの影響は致命的である,personal,negative,issues
A185001345000001992_3,185001345000001992,生成AIを使用した作品が発表された場合、将来的な損害を考慮し、法的に禁止すべきである,personal,negative,strategy
A185001345000001993_0,185001345000001993,AI生成作品に対する風当たりが強く、他国では価値がないと判断され忌避されているため、日本のクリエイターや作品が狙い撃ちにされている懸念がある。,personal,negative,issues
A185001345000001993_1,185001345000001993,日本がAI汚染国として認識されると、日本の作品の品質が保証されず、国内外の消費者が他国の作品を求める状況になる懸念がある。,personal,negative,issues
A185001345000001993_2,185001345000001993,漫画家として、生成AIの進出により作品の価値が毀損されることを懸念しており、政府の対応が過去や未来の作品価値を損なう可能性があると感じている。,personal,negative,issues
A185001345000001993_3,185001345000001993,AI利用者の懸念として、消費者がAI生成作品を忌避し、そのことを隠す傾向がある。特にイラストや創作のAI生成作品は消費者から認められていないことが多い。,personal,negative,issues
A185001345000001993_4,185001345000001993,現状、クリーンな学習をしている生成AIはほぼ存在せず、著作権侵害のリスクがある作品が流通している懸念がある。,personal,negative,current_status
A185001345000001994_0,185001345000001994,作品を無断でAIの学習素材にされることは問題である,personal,negative,issues
A185001345000001997_0,185001345000001997,生成AIを使って他人のイラストを無断で学習させている行為に対して腹が立っている,personal,negative,issues
A185001345000001997_1,185001345000001997,クリエイターの努力が生成AIによって奪われていると感じている,personal,negative,issues
A185001345000001997_2,185001345000001997,生成AIの正しい使い方を促進し、不当な使い方には厳罰を課すべき,personal,positive,strategy
A185001345000001998_0,185001345000001998,AIの学習や技術発展には賛成だが、企業が無断で学習したものを使用することや、そのようなものを使うユーザーに報酬を与えることは商業面での成長を阻害するため、規制が必要,personal,negative,issues
A185001345000002000_0,185001345000002000,生成AIによる高品質な特定人物の画像や映像の容易な作成は問題である,personal,negative,issues
A185001345000002000_1,185001345000002000,ディープフェイクの作成が容易で短時間で行えることは懸念される,personal,negative,issues
A185001345000002000_2,185001345000002000,特定のイラストレーターの絵柄が不特定多数に真似られる問題がある,personal,negative,issues
A185001345000002000_3,185001345000002000,成人向けのイラストを描かないクリエイターがAIによって成人向け出力されることでイメージが損なわれる,personal,negative,issues
A185001345000002000_4,185001345000002000,声優も同様の被害を受けており、営業妨害の可能性がある,personal,negative,issues
A185001345000002000_5,185001345000002000,日本のクリエイターには学習元としての還元がなく、ビジネスモデルが確立されていない,personal,negative,current_status
A185001345000002000_6,185001345000002000,リスペクトが欠如しており、責任を取る者がいない,personal,negative,issues
A185001345000002001_0,185001345000002001,特定のクリエイターの画風がAIによって複製され、悪意のある創作に利用される可能性があるため、クリエイターの名誉や商業活動に悪影響を及ぼす恐れがある。,personal,negative,issues
A185001345000002001_1,185001345000002001,生成AIによって画風が再現・量産されることで、クリエイターの画風や画力の希少価値が下がり、需要を失うクリエイターが増える可能性がある。,personal,negative,issues
A185001345000002001_2,185001345000002001,日本のクリエイターの活動を守るために、画風の保護と生成AIの使用に対する規制が必要である。,personal,positive,strategy
A185001345000002002_0,185001345000002002,生成AIによる作家の模倣は創作意欲を失わせるため、規制が必要,personal,negative,issues
A185001345000002002_1,185001345000002002,許可のない画像を学ばせて自作を謳うのは違法だと思う,personal,negative,issues
A185001345000002003_0,185001345000002003,生成AIの影響でイラストを公開する気が失せた,personal,negative,issues
A185001345000002003_1,185001345000002003,無断転載や嫌がらせに対する懸念から、有償依頼のイラストは解像度を下げて公開している,personal,neutral,current_status
A185001345000002003_2,185001345000002003,クリエイターや将来のクリエイターに害を及ぼす現状に不満,personal,negative,issues
A185001345000002003_3,185001345000002003,生成AIによる大量の面白みのない絵が消費者にとって邪魔,personal,negative,issues
A185001345000002003_4,185001345000002003,フェイク画像の出回りにより正しい情報にたどり着きにくい,personal,negative,issues
A185001345000002003_5,185001345000002003,著作物の無断使用に対する規制を求める,personal,positive,strategy
A185001345000002003_6,185001345000002003,AI使用時の責任が不明確であることに不満,personal,negative,issues
A185001345000002003_7,185001345000002003,生成AIの開発はオプトイン方式にすべき,personal,positive,strategy
A185001345000002003_8,185001345000002003,権利侵害のある海外産AIの推進に反対し、日本でクリーンな権利問題を解決したAIを作るべき,personal,negative,issues
A185001345000002004_0,185001345000002004,生成AIは免許制にすべきで、不正利用やトラブルを避けるために学習データの著作者の許可を義務化するべき,personal,positive,strategy
A185001345000002004_1,185001345000002004,生成AI利用者に責任を持たせるガイドラインを作成し、不正な使い方を防ぐために免許制を適用するべき,personal,positive,strategy
A185001345000002004_2,185001345000002004,生成AIを通じた著作権の保護が不十分であり、権利侵害に値するため、早急な対策が必要,personal,negative,issues
A185001345000002005_0,185001345000002005,生成AIの生成結果をコンテンツとすることに問題があると感じる。特に、AIイラスト集や生成AIによる小説、生成結果が流用されたブログやアフィリエイトサイトにおいて、著作権や情報の正確性が問題となる。誤った情報が掲載されることで情報汚染が起き、不利益を被る可能性がある。AIは責任を負えず、利用者に責任を問うことも難しいため、生成結果をコンテンツや商品とすることを規制すべきだ。また、生成物に芸術性はないと考え、商品として扱うべきではない。一方で、生成AIの有用な利用方法としては、イメージ画像の生成やコピーライティングの補助が挙げられる。,personal,negative,issues
A185001345000002006_0,185001345000002006,生成AIの影響で作家が活動を辞めたり自殺した事例があるため、早急に取り締まるべき,personal,negative,issues
A185001345000002007_0,185001345000002007,生成AIの利用には権利侵害の危険性が高く、特に著作権侵害の訴訟が増加する可能性がある。現在、権利意識が低い一部の製造者のみが生成AIを使用している。,personal,negative,current_status
A185001345000002007_1,185001345000002007,生成AIは58億もの著作物を無断収集しており、無法者をクリエイターと呼ぶことはできない。生成物は学習データの切り貼りに過ぎず、創造性はない。,personal,negative,issues
A185001345000002007_2,185001345000002007,生成AIによる生成物に著作権を認めることには反対であり、著作権侵害によって成り立っている現状を考慮すべき。無断学習されたデータに基づく生成物に著作権を付与することは許されない。,personal,negative,issues
A185001345000002007_3,185001345000002007,生成AIによるディープフェイクやディープフェイクポルノの問題があり、著作権を認めることで犯罪を助長する危険性がある。現行法での取り締まりは困難であり、厳しい法規制が必要である。,personal,negative,issues
A185001345000002008_0,185001345000002008,画像生成AIは特定の画風を模倣するプログラムが多く存在し、生成物に学習元のデータと同じ位置に同じサインが現れることがある。これを考慮すると、単なるデータの切り貼りではないと言うのは荒唐無稽である。,personal,negative,issues
A185001345000002008_1,185001345000002008,生成AIの学習元データは無断で使用されていることが多く、著作権者への使用料は支払われていない。このため、特定のクリエイターや著作物に対する需要がAI生成物によって代替されることは、著作権者の利益を不当に侵害していると考えられる。,personal,negative,issues
A185001345000002009_0,185001345000002009,生成AIによる成果物にも人間の作品と同等の著作権基準を適用することに反対,personal,negative,issues
A185001345000002009_1,185001345000002009,AI技術を用いて作風を盗むことが容易であるため、作家としての不安がある,personal,negative,issues
A185001345000002009_2,185001345000002009,インターネットへの作品掲載を取り下げているが、広報活動に支障が出ている,personal,negative,issues
A185001345000002009_3,185001345000002009,他のクリエイターの作風を剽窃したAI生成物が出回ることへの懸念,personal,negative,issues
A185001345000002009_4,185001345000002009,表現者の活動意義が揺るがされる可能性がある,personal,negative,issues
A185001345000002009_5,185001345000002009,生成AIの学習元データに対するクリエイターへの敬意が感じられない,personal,negative,issues
A185001345000002009_6,185001345000002009,自分の作品は人々に楽しさを提供するために制作したものであり、権利侵害の一助となることが恐ろしい,personal,negative,issues
A185001345000002009_7,185001345000002009,AIによる成果物の著作権侵害検討は人間と同じ基準で行うべきではない,personal,neutral,strategy
A185001345000002009_8,185001345000002009,人間の創造力に対する敬意を期待する,personal,positive,vision
A185001345000002010_0,185001345000002010,AI生成物は著作物の改変物であり、著作者の許諾なしに学習されているため、著作権法第20条1項に反している。,personal,negative,issues
A185001345000002010_1,185001345000002010,生成AIによる絵柄や画風の盗用が容易になっているが、現行の著作権法では対抗できない。,personal,negative,issues
A185001345000002010_2,185001345000002010,自分の作風を模倣したAI絵が商用利用された場合、利益が不当に侵害されるため、新たな法律の制定が必須である。,personal,negative,issues
A185001345000002010_3,185001345000002010,無断学習された生成物が誤認を招く事例があり、クリエイターにとって深刻な問題である。,personal,negative,issues
A185001345000002010_4,185001345000002010,イラスト生成AIの自由な学習を法で取り締まらないことは、クリエイター市場の縮小や企業への不信感を引き起こす。,personal,negative,issues
A185001345000002010_5,185001345000002010,生成AIの技術開発を推進しつつ、学習への法の制限をかけないことは文化の破壊につながる。,personal,negative,issues
A185001345000002010_6,185001345000002010,文化庁がこのような文化の破壊を推進していることは遺憾であり、即時に生成AIの著作権侵害を認め、罰則化すべきである。,personal,negative,strategy
A185001345000002011_0,185001345000002011,無断転載を助長することは問題である,personal,negative,issues
A185001345000002012_0,185001345000002012,既存作品のトレース・模写は個人利用に留めるべき,personal,negative,issues
A185001345000002012_1,185001345000002012,SNSに載せることは個人利用の範囲を超える可能性がある,personal,negative,issues
A185001345000002013_0,185001345000002013,クリエイターの作品が無断で学習されることに対する懸念が高まっている,personal,negative,issues
A185001345000002013_1,185001345000002013,コスプレイヤーの写真が無断で生成AIに取り込まれ、卑猥な画像が作成される事例がある,personal,negative,issues
A185001345000002013_2,185001345000002013,有名女優のディープフェイク画像がSNS上で拡散されている,personal,negative,issues
A185001345000002013_3,185001345000002013,特定の絵師のイラストが無断でAIに学習され、なりすましや嫌がらせが行われている,personal,negative,issues
A185001345000002013_4,185001345000002013,生成AIを使用して絵師を自称する行為が問題視されている,personal,negative,issues
A185001345000002013_5,185001345000002013,AI生成による破綻した作品がイラスト市場に溢れ、純粋なイラストレーターの作品を求める消費者にとって邪魔である,personal,negative,issues
A185001345000002013_6,185001345000002013,AI生成技術はクリエイターの作品を無断で学習させた高速コラージュ製造機であり、著作権を付与することは不適切である,personal,negative,issues
A185001345000002014_0,185001345000002014,生成AI技術に対して新たな法整備や免許制による規制が必要である,personal,neutral,strategy
A185001345000002014_1,185001345000002014,現状の利用方法は創作者の努力を踏みにじるものであり、著作権の30条の4が悪用されている,personal,negative,issues
A185001345000002014_2,185001345000002014,生成AIによる悪質なフェイク動画や誤認を招くイラストが増加している,personal,negative,issues
A185001345000002014_3,185001345000002014,生成AIのデータセットはスクレイピングによって収集され、創作者や一般の人々に被害が広がっている,personal,negative,issues
A185001345000002014_4,185001345000002014,著作権や肖像権の現行法では被害が認められにくく、訴えから逃げることが可能になる恐れがある,personal,negative,issues
A185001345000002014_5,185001345000002014,生成AI技術の利用において非人道的かつ反モラルな行為を抑制し、創作者の道を守るための法整備が求められる,personal,negative,issues
A185001345000002015_0,185001345000002015,学習・開発段階では、指定のデータベースや生成者自身で作り出したデータのみでの学習・開発を行うべき,personal,neutral,strategy
A185001345000002015_1,185001345000002015,生成物をSNSや作品として公表する際には生成元となったデータベースの表記義務を設けるべき,personal,neutral,strategy
A185001345000002015_2,185001345000002015,特定の他者になりすましたり本人と誤認するような表記をした場合、著作権侵害に加え詐欺罪や威力業務妨害の責任を負うべき,personal,negative,issues
A185001345000002015_3,185001345000002015,特定の人物の作品に類似した生成物が生成された際、第三者からの審議判断が難しく、対象人物の信用や仕事に損害を与える事例がある,personal,negative,issues
A185001345000002015_4,185001345000002015,CTW株式会社が運営する「ビビッドアーミー」での生成AIイラストの問題が例として挙げられる,personal,negative,current_status
A185001345000002015_5,185001345000002015,内閣総理大臣の声を使った悪質な動画公開による偽情報拡散の危険性が高い,personal,negative,issues
A185001345000002015_6,185001345000002015,生成AIは著作者を補助するツールとして正しく普及すべき,personal,positive,strategy
A185001345000002016_0,185001345000002016,生成AIは出力が目的であり、非享受目的は存在しない。多くのクリエイターが生成AIによって苦しんでおり、救済なしにその活用を推進することは受け入れられない。生成AIを活用したいなら、著作者の許諾を得て利益還元の仕組みを整えたものを開発すべき。,personal,negative,issues
A185001345000002016_1,185001345000002016,海賊版からの学習は許されず、研究用でも全面的に禁止すべき。SNSやブログに投稿された画像も無償素材ではなく、生成AIが無断で著作物を使用することは許されない。,personal,negative,issues
A185001345000002017_0,185001345000002017,生成AIの使用がクリエイターの活動に悪影響を及ぼす可能性がある,personal,negative,issues
A185001345000002017_1,185001345000002017,自分や知り合いの顔が無断でAIに取り込まれることに対する懸念,personal,negative,issues
A185001345000002017_2,185001345000002017,生成AIがクリエイターの仕事を奪うことへの反対意見,personal,negative,issues
A185001345000002018_0,185001345000002018,AIは他人の作品を取り込むことに不快感を感じる,personal,negative,issues
A185001345000002018_1,185001345000002018,AIが権利を買ったりしない現状に問題がある,personal,negative,issues
A185001345000002018_2,185001345000002018,ネットに上げた作品が無断で利用される環境が困る,personal,negative,issues
A185001345000002018_3,185001345000002018,企業が利用者の権利を無視している状況はおかしい,personal,negative,issues
A185001345000002018_4,185001345000002018,イラストや演技をゼロから作る人たちを大切にすべき,personal,positive,vision
A185001345000002019_0,185001345000002019,データを無断で活用し、データ元と競合する生成AI開発は不当な権利の侵害である,personal,negative,issues
A185001345000002019_1,185001345000002019,データ元が自身のイラストや声、写真などを不当に使用されていることに気づきにくいのは悪質である,personal,negative,issues
A185001345000002019_2,185001345000002019,SNSに掲載されたイラストを無断で使用し販売する行為は創作文化にとって健全ではない,personal,negative,issues
A185001345000002019_3,185001345000002019,自分の作品が無断で使用され、AI生成に活用されてもクリエーターに還元されないのは不平等である,personal,negative,issues
A185001345000002020_0,185001345000002020,イラストは人の「好き」を詰め込んだ作品であり、関係ない人がAIに学習させるのは嫌だ,personal,negative,issues
A185001345000002020_1,185001345000002020,絵柄は描く人の個性であり、その個性を勝手に学習させるのは盗作に近い,personal,negative,issues
A185001345000002021_0,185001345000002021,AIによる他人の唯一無二の作品の無断使用がクリエイターに被害を与えていることを理解していない素案に呆れています。,personal,negative,issues
A185001345000002021_1,185001345000002021,外国人による文化の窃盗が進むと、日本の文化が終わる危険性がある。,personal,negative,issues
A185001345000002021_2,185001345000002021,ジブリやドラゴンボール、ワンピースなどの作品の模倣品が合法的に量産されることに対する懸念。,personal,negative,issues
A185001345000002021_3,185001345000002021,クリエイター文化を政治に利用する一方で、実際には守る気がない文化庁に対する不満。,personal,negative,issues
A185001345000002022_0,185001345000002022,AIが生成したイラストや音楽は著作権に違反する可能性があると考える理由は3点ある。1つ目は、人間とAIの作品制作におけるインプットとアウトプットの意味合いが異なること。2つ目は、AIはコピーアンドペーストのような行為を行うため、オリジナリティが欠けること。3つ目は、AI生成物を販売することは著作権侵害に当たるという点である。人間は自分の解釈を通じて作品を創造するが、AIは既存のデータをそのまま使用するため、文化の継承や成長を妨げる可能性がある。クリエイターは先人の思いを受け継ぎ、文化を発展させる存在であるため、AI生成物の販売はその理念を損なうものである。,personal,negative,issues
A185001345000002023_0,185001345000002023,AIを使いたいと思っていたが、他人を害してまで使いたいとは思わない。無断で著作権者の許諾なく収集されたAIは使いたくない。クリーンさが保証されたAIにしてほしい。,personal,neutral,strategy
A185001345000002023_1,185001345000002023,違法ではないからといって、嫌がる人から素材を収集するのは問題。納得して協力したいと思う人からのみ収集すべき。安心して協力できるルールを成立させるべきで、情報収集のためだけの法整備は避けるべき。,personal,negative,issues
A185001345000002023_2,185001345000002023,AI画像にはAIであることを明示する規制が必要。プロンプト履歴の保存や開示要求を可能にすることも重要。国内基準が甘すぎると、国際的に問題視される可能性があるため、国際的に通用する規律を設けるべき。,personal,negative,strategy
A185001345000002024_0,185001345000002024,特定のイラストレーターの絵柄を模倣したAIが無許可で作成・配布されていることは問題である,personal,negative,issues
A185001345000002024_1,185001345000002024,イラストレーターや他のクリエイターの著作権、著作人格権、肖像権が無視されている,personal,negative,issues
A185001345000002024_2,185001345000002024,生成AIからのコピーを防ぐためにクリエイターが活動を停止する事例がある,personal,negative,issues
A185001345000002024_3,185001345000002024,AIの利用と頒布には法規制を徹底し、クリエイターの権利を守るべきである,personal,positive,strategy
A185001345000002025_0,185001345000002025,AIは0から何かを生み出せないため、クリエイターではない。,personal,negative,issues
A185001345000002025_1,185001345000002025,AIが著作者の了承なく学習することは著作権違反ではないが、学習した内容を基に作品を制作し発表することは違法である。,personal,neutral,issues
A185001345000002025_2,185001345000002025,AIを利用して作品を制作する際は、著作者がAIの学習に利用しても良いと表明している作品のみを使用すべきである。,personal,positive,strategy
A185001345000002025_3,185001345000002025,著作者が弱者にならないよう、強制的な許諾は排除すべきである。,personal,positive,strategy
A185001345000002025_4,185001345000002025,AIの発展のために人間が不利益を被ることは許されない。,personal,negative,issues
A185001345000002025_5,185001345000002025,AI利用を許可している作品以外は全て拒否することが正しいAI利用である。,personal,negative,strategy
A185001345000002025_6,185001345000002025,AIの学習が進まない場合は、クリエイターにAI学習利用料を支払い作品を提供してもらうべきである。,personal,positive,actions
A185001345000002025_7,185001345000002025,無償でウェブ上の作品を学習することは不適切であり、正当な対価を支払うべきである。,personal,positive,issues
A185001345000002025_8,185001345000002025,ウェブ上のサービスにおける強制的な権利承諾について早急に規制が必要である。,personal,negative,issues
A185001345000002026_0,185001345000002026,現在の生成AIプログラムは、無許可で収集された画像や音声などの情報を使用している可能性がある。これには戦争や残虐行為、違法ポルノ、医療データなどが含まれることがある。クリエイターの中にはAI学習に明確に拒否している人もおり、そのデータが含まれていることが問題視されている。著作権侵害の懸念がある中で、国がこのようなプログラムを推進することは不適切ではないか。諸外国では既に訴訟が行われており、AIに対する否定的な意見も多い。これらの現状を考慮して再検討が必要である。,personal,negative,issues
A185001345000002027_0,185001345000002027,生成AIに対して不安と恐怖を感じている,personal,negative,issues
A185001345000002027_1,185001345000002027,無許可で特定の作者の絵柄を学習させることに強い不快感を覚える,personal,negative,issues
A185001345000002027_2,185001345000002027,生成AIが無許可で商用利用されても罪に問われない現状に不満を持っている,personal,negative,issues
A185001345000002027_3,185001345000002027,特定の作者の作品を学習素材として使用する際、学習させる割合を1～10%以下に定めるべき,personal,neutral,strategy
A185001345000002027_4,185001345000002027,生成AIとクリエイターの作品との関係が良好になることを願っている,personal,positive,vision
A185001345000002028_0,185001345000002028,生成AIによる著作権侵害の懸念が高まっている,personal,negative,issues
A185001345000002028_1,185001345000002028,AIを悪用してクリエイターの作品を無断で収集し、金銭を要求する事例が発生している,personal,negative,issues
A185001345000002028_2,185001345000002028,クリエイターからの削除要求に対して暴力的な反応がある事件が起きている,personal,negative,issues
A185001345000002028_3,185001345000002028,企業がイラストをコンペ形式で募集し、落選作品をAIに吸収させて「企業オリジナル」として発表する事例がある,personal,negative,issues
A185001345000002028_4,185001345000002028,日本政府が著作権侵害の現状に対して無関心であることに対する憤りがある,personal,negative,current_status
A185001345000002028_5,185001345000002028,生成AIが海賊版を作成するためのツールとして認識されている現実を認識すべき,personal,neutral,current_status
A185001345000002028_6,185001345000002028,本当のクリエイターを守るために、海賊版作成者への厳罰と類似物生成の禁止を立法すべき,personal,positive,strategy
A185001345000002029_0,185001345000002029,AIによる無断学習や商用利用が作家の意図に反して行われ、成人向け画像や誹謗中傷を含む画像が生成されている問題がある。これにより、モラルのない行為が大きな被害をもたらしている。今後は、絵師から無断で引用するのではなく、パブリックドメインの画像や有償で提供されたイラストを使用した国産のクリーンな生成AIを開発すべきである。,personal,negative,issues
A185001345000002030_0,185001345000002030,AIによる生成物の普及は国全体の文化に対する理解を低下させ、サブカルチャーの衰退を招くため、導入を控えるべき,personal,negative,issues
A185001345000002032_0,185001345000002032,AIを利用してプロやアマチュアの絵を模倣し、自分が描いたと偽る悪意のある人が増えている,personal,negative,issues
A185001345000002032_1,185001345000002032,性能の良いPCがあれば誰でもハイクオリティな絵を出力できるため、描かなかった人に高揚感を与えている,personal,neutral,current_status
A185001345000002032_2,185001345000002032,AI作品を販売することで楽にお金を得る人がいる,personal,negative,issues
A185001345000002032_3,185001345000002032,日本の漫画やアニメ文化がAI作家によって衰退することを危惧している,personal,negative,issues
A185001345000002032_4,185001345000002032,今後トラブルが増えるため、明確なAI規制を設けるべき,personal,positive,strategy
A185001345000002032_5,185001345000002032,海外では既にAI規制が始まっているため、日本のクリエイターを守る必要がある,personal,positive,issues
A185001345000002033_0,185001345000002033,AIの利用に懐疑的であり、AIが創作物を生み出すことが人間の努力を奪う可能性があると考えている。,personal,negative,issues
A185001345000002033_1,185001345000002033,AIによって生成された作品が、他人の個性や努力を無視していると感じている。,personal,negative,issues
A185001345000002033_2,185001345000002033,AIが出力した作品が、元のアーティストの名前を借りている場合、誤解を生む可能性がある。,personal,negative,issues
A185001345000002033_3,185001345000002033,AIによる創作物が、アーティストの人格や努力を否定する形で流通していることに懸念を抱いている。,personal,negative,issues
A185001345000002033_4,185001345000002033,AI生成物に著作権が必要ないと考えており、AIには思想や感情が存在しないため、著作権の必要性がないと主張している。,personal,negative,issues
A185001345000002033_5,185001345000002033,努力した人間が報われる法律を求めている。,personal,positive,strategy
A185001345000002034_0,185001345000002034,AIは業務を効率化するために利用されるべきであり、他者の権利を侵害するために存在してはならない,personal,positive,strategy
A185001345000002034_1,185001345000002034,AIが他者の文体や創作物を模倣することで、創作市場が暴落する危険性がある,personal,negative,issues
A185001345000002034_2,185001345000002034,データセットの開示と著作権の適用が必要であり、研究と商業は分けて考えるべき,personal,positive,strategy
A185001345000002034_3,185001345000002034,現在のAIの利用は倫理的ではなく、悪用される危険がある,personal,negative,issues
A185001345000002034_4,185001345000002034,創作者を守るために、AIの利用について再考する必要がある,personal,positive,strategy
A185001345000002035_0,185001345000002035,無断学習は違反であり、生成された作品は模倣品でオリジナリティがない,personal,negative,issues
A185001345000002035_1,185001345000002035,AIは人の心や創造性を持たず、データを基に最適解を生成するプログラムである,personal,neutral,current_status
A185001345000002035_2,185001345000002035,学習元の作者の尊厳やアイデンティティを奪うことは許されない,personal,negative,issues
A185001345000002035_3,185001345000002035,クリエイターの努力と信頼を否定することは問題であり、将来的にクリエイターが減少する可能性がある,personal,negative,issues
A185001345000002036_0,185001345000002036,AIイラストの商業利用における倫理的問題がSNSでの火種となっている,personal,negative,issues
A185001345000002036_1,185001345000002036,自身のイラストが無断で使用されることへの憤りを感じる,personal,negative,issues
A185001345000002036_2,185001345000002036,AIによる安価なイラストが売上に影響を与える不安がある,personal,negative,issues
A185001345000002036_3,185001345000002036,AIが自身のキャラクターを無惨な姿にする可能性への懸念がある,personal,negative,issues
A185001345000002036_4,185001345000002036,他人が自身の創作を無断で改変することへの不安を抱いている,personal,negative,issues
